id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
33190153,San Ignacio Down Town Suite,74235812,Matthew,Cayo,Cayo,17.15903,-89.06962,Private room,407,1,3,2021-07-30,0.28,6,365,3,
33196386,Decked Out House 2nd floor Suite,169768168,Beach Front,Stann Creek,Stann Creek Mainland,16.51995,-88.37174,Entire home/apt,300,3,6,2022-01-03,0.21,4,309,1,
33217866,Beautiful Belize Casita House minutes to Central!,91762138,Gladys,Cayo,Cayo,17.15181,-89.08049,Entire home/apt,101,3,0,,,1,0,0,
33222813,"Two open, tropical studios w/ WiFi, partial AC & great location near the beach!",76414486,Vacasa Belize,Belize,Belize Islands,17.73975,-88.02437,Entire home/apt,429,1,5,2022-01-06,0.15,244,352,2,
33245323,Waterfront Sunsets w Golf Cart-San Pedro Belize,23739236,Joshua & Jennifer,Belize,Belize Islands,17.933,-87.9545,Entire home/apt,286,3,8,2022-03-27,0.26,1,360,2,
33284459,Cinco Flores private 1 BR apartments - SAN PEDRO,817117,Carmen,Belize,Belize Islands,17.92127,-87.96178,Entire home/apt,145,2,4,2022-02-25,0.31,2,365,3,
33284516,ADORABLE 1-BEDROOM APARTMENT. WALK TO THE BEACH!,817117,Carmen,Belize,Belize Islands,18.00066,-87.94225,Entire home/apt,159,2,0,,,2,364,0,
33310043,Large King Studio with Full Kitchen,84778095,Dave,Cayo,Cayo,17.24679,-88.77577,Entire home/apt,93,1,82,2022-03-22,2.25,7,365,23,
33340420,Crystal Paradise Resort,127724431,Clara,Cayo,Cayo,17.12387,-89.06007,Private room,192,1,0,,,1,0,0,
33371981,GREAT FOR BUDGET TRAVELERS | PLACENCIA | ROOM #1,249673501,Hubert,Stann Creek,Stann Creek Mainland,16.51581,-88.36755,Private room,141,1,4,2022-03-05,0.15,1,86,2,
33416078,Thalia  Eco-chic Garden Sanctuary in the Jungle,251726874,Sattva Land,Stann Creek,Stann Creek Mainland,17.01698,-88.49113,Private room,121,2,0,,,6,81,0,
33416716,Mayan Garden Private Cabana,31878159,Lizzy,Orange Walk,Orange Walk,18.02986,-88.5583,Private room,200,3,0,,,3,365,0,
33418718,The Mayan Garden- River Lodge (9 Rooms),31878159,Lizzy,Orange Walk,Orange Walk,18.03169,-88.5602,Entire home/apt,1442,3,0,,,3,365,0,
33523700,Cayo Comfort Stay:  Apartment #1,112950769,Maritza,Cayo,Cayo,17.158,-89.06971,Entire home/apt,124,2,14,2022-03-02,0.39,3,84,2,
33535065,GOLD STANDARD 1st Floor Placencia Seashell Apts,245710641,Therese,Stann Creek,Stann Creek Mainland,16.51532,-88.36733,Entire home/apt,131,2,57,2022-03-20,1.58,2,338,20,
33551568,Solar Power Sugar Lodge A-Frame,98282879,Hans,Cayo,Cayo,17.22904,-88.6012,Entire home/apt,504,1,0,,,1,365,0,
33556251,"Oceanside, beach front, private home with pool paddleboards and kayaks",144130330,BelizeIt,Belize,Belize Islands,17.88112,-87.99959,Entire home/apt,466,1,13,2022-03-22,0.42,9,227,6,
33588492,Mountain Pine Ridge Estate.Gold Standard Certified,9887199,Catherine,Cayo,Cayo,17.044,-88.97994,Entire home/apt,1028,1,0,,,4,278,0,
33605827,"Casa de Mango, Private oceanfront home on the beach with private pier",144130330,BelizeIt,Belize,Belize Islands,17.94594,-87.94376,Entire home/apt,556,1,4,2022-02-12,0.12,9,302,2,
33608971,Villa Merry Gecko -Waterfront in Gated Community,72483617,Gecko Vacation,Stann Creek,Stann Creek Mainland,16.6382,-88.33679,Entire home/apt,1157,4,3,2022-02-19,0.63,18,275,3,
33615188,"Beachfront, ocean view condo w/ shared pool, kayaks, bikes, partial AC & WiFi!",76414486,Vacasa Belize,Belize,Belize Islands,17.99079,-87.91954,Entire home/apt,310,1,23,2022-03-09,0.71,244,360,5,
33620343,Terry's Place-Beautiful Home w/ Mt. Views & Pool,56346777,Terry,Cayo,Cayo,17.14718,-89.0783,Entire home/apt,252,2,89,2022-03-12,2.57,1,229,42,
33701721,Ocean Breeze - Snook Studio,235954504,Craig,Stann Creek,Stann Creek Mainland,16.51529,-88.36549,Private room,401,1,0,,,7,245,0,
33741477,Ocean Breeze - Cobia Studio,235954504,Craig,Stann Creek,Stann Creek Mainland,16.51526,-88.36554,Private room,331,1,4,2020-05-25,0.11,7,259,0,
33777352,"Ohana Beachfront Cabana - privacy, view & space",79521004,Isabelle,Stann Creek,Stann Creek Mainland,16.5243,-88.36832,Entire home/apt,338,1,71,2022-03-27,1.99,2,217,35,
33801984,Primis Lodge Cabin,251726874,Sattva Land,Stann Creek,Stann Creek Mainland,17.01538,-88.49097,Entire home/apt,192,2,0,,,6,87,0,
33828465,Foshay Tower-Hibiscus Studio Overlooking Pool NEW,255407571,Cecilia,Belize,Belize Islands,17.73837,-88.0277,Entire home/apt,246,2,15,2020-03-02,0.42,6,355,0,
33833854,Compass Cottage A Gold Standard Tree Top Home,78413902,Peter,Cayo,Cayo,17.15498,-89.0827,Entire home/apt,131,2,85,2022-03-21,2.42,4,267,32,
33890236,Babylon Beach Villa 6,9631757,Pista,Belize,Belize Islands,17.91805,-87.96373,Entire home/apt,1094,2,9,2021-11-17,0.27,10,150,4,
33895197,"Gem, in Paradise as seen in House Hunters Int.",210024134,Antonio,Stann Creek,Stann Creek Mainland,16.60883,-88.35379,Entire home/apt,202,3,0,,,2,365,0,
33897160,"Hidden Gem, in middle of paradise.",210024134,Antonio,Belize,Belize Mainland,17.1906,-88.49738,Entire home/apt,202,3,0,,,2,365,0,
33960775,Casa Brisa GuestHouse/ Gold Standard Approved,254339555,Chefy,Belize,Belize Islands,17.91803,-87.96255,Entire home/apt,385,2,31,2022-02-19,0.92,2,330,8,
34037074,"""The Toucan""-Cozy Villa on second floor",151458642,Gail,Stann Creek,Stann Creek Mainland,16.570238,-88.366226,Entire home/apt,383,3,3,2022-03-04,1.07,12,180,3,
34062927,Serenity by the Sea- Beach Front in the Village,23432978,Candace & Rick,Stann Creek,Stann Creek Mainland,16.51634,-88.36676,Entire home/apt,272,3,25,2022-02-06,0.71,1,151,10,
34082895,Vista Del Mar ROOM # 3 with shared  Bath,111045216,Mario,Belize,Belize Islands,17.74637,-88.02284,Private room,44,2,75,2022-03-09,2.11,11,299,24,
34083336,VISTA DEL MAR GUEST HOUSE ROOM # 9,111045216,Mario,Belize,Belize Islands,17.74596,-88.02296,Private room,75,1,61,2022-02-27,1.71,11,320,18,
34084683,Rusty Blue Hammock House near Airport Gated & WiFi,345885,Melissa,Belize,Belize Mainland,17.5488,-88.30177,Entire home/apt,312,1,49,2022-03-10,1.38,4,331,24,
34110679,3 bedroom apartment 5 mins from the center of Town,254339555,Chefy,Belize,Belize Islands,17.911,-87.96864,Entire home/apt,433,2,27,2021-12-19,0.77,2,322,4,
34207229,Los Mangoes,145051531,Dia,Stann Creek,Stann Creek Mainland,16.87027,-88.28716,Entire home/apt,323,2,5,2021-07-08,0.16,3,86,1,
34281665,Seaside Chateau-King James (BTB Gold Standard),152891603,Amanda,Belize,Belize Mainland,17.53699,-88.23848,Hotel room,212,1,16,2022-01-22,0.48,28,310,8,
34284426,Seaside Cabanas - Plantain,152891603,Amanda,Belize,Belize Mainland,17.53748,-88.23676,Private room,212,1,0,,,28,361,0,
34286039,Seaside Cabanas - Hammans (BTB Gold Standard),152891603,Amanda,Belize,Belize Mainland,17.53687,-88.23766,Private room,212,1,3,2022-01-04,0.24,28,361,2,
34303914,"Entire third floor, Down town San Pedro!",248541657,Armando,Belize,Belize Islands,17.9206,-87.96272,Entire home/apt,181,2,89,2022-02-27,2.55,1,121,28,
34306509,Seaside Cabanas - Sea Grape,152891603,Amanda,Belize,Belize Mainland,17.53836,-88.23696,Hotel room,232,1,1,2019-12-21,0.04,28,361,0,
34308645,Seaside Cabanas-Papaya (BTB Gold Standard Resort),152891603,Amanda,Belize,Belize Mainland,17.53753,-88.23708,Hotel room,242,1,7,2022-03-14,0.26,28,352,5,
34308702,Willies Room,89590968,Vanessa,Cayo,Cayo,17.15429,-89.0689,Private room,81,1,6,2020-12-27,0.17,3,365,0,
34309121,Seaside Cabanas - Golden Plum (BTB Gold Standard),152891603,Amanda,Belize,Belize Mainland,17.53837,-88.23737,Hotel room,252,1,1,2020-01-04,0.04,28,352,0,
34365223,"2-BDR, up to 6, steps to beach, fully equipped!",251310177,Thomas,Belize,Belize Islands,18.03141,-87.89794,Entire home/apt,378,1,12,2022-02-25,0.45,1,240,11,
34367229,Seaside Chateau Jr Suite (Caesar),152891603,Amanda,Belize,Belize Mainland,17.53725,-88.23754,Hotel room,179,1,5,2021-12-26,0.17,28,357,1,
34373272,Beautiful Condo with Ocean and Lagoon Views,259514774,Rizpah,Belize,Belize Islands,17.93361,-87.95504,Entire home/apt,252,1,38,2022-03-02,1.11,3,275,10,
34373775,Casa Johnson - A Tastefully Decorated Home,259514774,Rizpah,Belize,Belize Islands,17.91211,-87.97403,Entire home/apt,401,1,19,2022-03-20,0.58,3,275,3,
34418855,Big Falls Retreat,259822217,Tidetours,Toledo,Toledo Mainland,16.10421,-88.801,Private room,71,3,0,,,1,173,0,
34442867,Bellyfull at Los Mangoes,145051531,Dia,Stann Creek,Stann Creek Mainland,16.87059,-88.28877,Private room,222,3,1,2020-02-24,0.04,3,86,0,
34445076,Blue Mango at Los Mangoes,145051531,Dia,Stann Creek,Stann Creek Mainland,16.87062,-88.28753,Private room,171,3,0,,,3,365,0,
34478279,Seaside Chateau Victorian-Suite(BTB Gold Standard),152891603,Amanda,Belize,Belize Mainland,17.53812,-88.23842,Hotel room,232,1,1,2020-03-01,0.04,28,355,0,
34480764,Seaside Chateau Elizabeth Suite-BTB Gold Standard,152891603,Amanda,Belize,Belize Mainland,17.53635,-88.2387,Hotel room,179,1,2,2022-02-01,0.08,28,363,1,
34571902,"Cozy Suite w/ WiFi, AC, Shared Sundeck, & Pool - Rooftop with Great Views",76414486,Vacasa Belize,Belize,Belize Islands,17.73617,-88.03145,Private room,85,1,5,2020-03-04,0.14,244,365,0,
34571945,"Charming Suite with WiFi, AC, Shared Pool, Grill Area & Rooftop Deck",76414486,Vacasa Belize,Belize,Belize Islands,17.7377,-88.03176,Private room,85,1,23,2022-01-01,0.66,244,365,2,
34571996,"Affordable Suite on Gated Property with Rooftop Deck, WiFi, AC, and Shared Pool",76414486,Vacasa Belize,Belize,Belize Islands,17.73646,-88.02862,Private room,99,1,14,2022-02-15,0.43,244,365,6,
34617739,Ocean Breeze - Mahi Cabana,235954504,Craig,Stann Creek,Stann Creek Mainland,16.51551,-88.36552,Private room,496,1,3,2021-12-17,0.11,7,227,2,
34618613,Ocean Breeze - Mako Cabana,235954504,Craig,Stann Creek,Stann Creek Mainland,16.51544,-88.36536,Private room,496,1,3,2021-11-20,0.09,7,199,1,
34619083,Ocean Breeze - Trigger Studio,235954504,Craig,Stann Creek,Stann Creek Mainland,16.51567,-88.36549,Hotel room,377,1,5,2021-11-10,0.20,7,278,4,
34619357,Ocean Breeze - 1 bedroom - Snapper Suite,235954504,Craig,Stann Creek,Stann Creek Mainland,16.51559,-88.36562,Private room,591,1,1,2019-12-24,0.04,7,227,0,
34624525,es una aldea trankila con jente linda,261195464,Edita,Corozal,Corozal,18.13574,-88.24517,Entire home/apt,60,1,0,,,1,180,0,
34678039,The Golden Sunshine / beautiful home in Hopkins,260218539,Marchea,Stann Creek,Stann Creek Mainland,16.86631,-88.28648,Entire home/apt,222,1,5,2020-03-21,0.15,1,0,0,
34778142,Banana Bank  Lodge Thatch Roof Cabanas,27131197,Banana Bank Horses,Cayo,Cayo,17.28891,-88.77632,Private room,200,1,0,,,5,364,0,
34779541,Banana Bank Lodge Suites,27131197,Banana Bank Horses,Cayo,Cayo,17.28907,-88.77549,Private room,262,1,0,,,5,364,0,
34780186,Banana Bank Lodge Standard Rooms,27131197,Banana Bank Horses,Cayo,Cayo,17.28875,-88.77511,Private room,222,1,1,2021-12-22,0.31,5,364,1,
34780597,Banana Bank Cabanas and A.C Rooms,27131197,Banana Bank Horses,Cayo,Cayo,17.289425,-88.776047,Private room,250,1,4,2022-02-23,0.15,5,364,3,
34813709,A room at Nana’s BnB.,262466447,Consuelo,Cayo,Cayo,17.14734,-89.07289,Private room,111,1,22,2022-03-05,0.65,2,328,3,
34814091,Two Double Bed Studio with Full Kitchen,84778095,Dave,Cayo,Cayo,17.24446,-88.77808,Entire home/apt,109,1,10,2022-02-10,0.29,7,365,4,
34834502,Caye Reef Ocean view 1st floor 2 bedroom apartment,115192371,Stuart,Belize,Belize Islands,17.74769,-88.02402,Entire home/apt,540,2,7,2022-03-13,0.23,6,303,4,
34834833,Caye Reef Ocean view 2nd floor 2 bedroom apartment,115192371,Stuart,Belize,Belize Islands,17.74864,-88.02317,Entire home/apt,581,2,2,2019-10-11,0.06,6,304,0,
34837415,The Wee-Hive,95797328,Marco,Cayo,Cayo,17.16656,-89.0572,Entire home/apt,131,1,0,,,2,180,0,
34838253,Caye Reef Ocean view penthouse,115192371,Stuart,Belize,Belize Islands,17.74899,-88.02468,Entire home/apt,625,2,4,2022-03-05,0.15,6,321,2,
34844305,JC's Coyoc's place,169972454,Javier Oscar,Cayo,Cayo,17.14952,-89.08086,Private room,69,2,0,,,1,365,0,
34898026,"Rusty Blue 1/1.5 Oasis w/ WIFI, Netflix & Parking",345885,Melissa,Belize,Belize Mainland,17.54905,-88.30208,Entire home/apt,258,1,13,2022-03-23,0.50,4,331,9,
34898611,3 Bedroom 3.5 Bathroom Luxury Beachfront Penthouse,160615050,Ratka,Stann Creek,Stann Creek Mainland,16.87649,-88.28827,Entire home/apt,1002,3,8,2022-02-25,0.29,3,297,5,
34968923,Vasquez Ave Apt A,121631596,Santrona,Belize,Belize Mainland,17.50972,-88.19646,Entire home/apt,81,1,43,2022-03-21,1.25,1,334,6,
35008035,Hi-Et Guest House,119377197,Winston,Cayo,Cayo,17.15761,-89.07166,Private room,71,1,2,2021-03-04,0.08,3,365,0,
35008593,HI-ET GUEST HOUSE,119377197,Winston,Cayo,Cayo,17.15777,-89.06953,Private room,60,1,6,2021-12-23,0.19,3,365,1,
35035009,Mayflower Cabin,52665457,Vanessa,Stann Creek,Stann Creek Mainland,17.04003,-88.51934,Entire home/apt,133,1,1,2022-02-09,0.63,9,217,1,
35059081,Beautiful Guesthouse on Mango Farm,260987855,Eleanor,Cayo,Cayo,17.08411,-89.12347,Entire home/apt,91,1,1,2021-04-02,0.08,1,179,1,
35162324,"Luxurious, Private Rooms in front of the Sea",76465945,Andre,Belize,Belize Islands,17.74612,-88.02405,Private room,372,1,3,2019-08-04,0.09,3,364,0,
35168917,"Small apartment in Consejo Village, Corozal, Bze",264866240,Dyllian,Corozal,Corozal,18.45484,-88.30112,Entire home/apt,101,30,0,,,1,335,0,
35219234,Vaca Jungle Adventure,265181938,Alberto,Cayo,Cayo,16.79997,-89.08676,Entire home/apt,151,1,0,,,1,365,0,
35221064,Modern 2nd floor 2 Bed Apartment in Belize City,8554313,Ricky,Belize,Belize Mainland,17.51093,-88.22195,Entire home/apt,171,2,42,2022-03-15,1.22,4,332,14,
35251616,Renaissance Tower ( Deluxe Suite),130129695,Renaissance Tower,Belize,Belize Mainland,17.50457,-88.19621,Entire home/apt,444,2,3,2021-12-26,0.10,2,82,1,
35256016,Oceanfront Honeymoon Suite 1,13409237,Brian,Belize,Belize Islands,17.98071,-87.92249,Entire home/apt,488,2,1,2020-01-05,0.04,8,300,0,
35256018,King 1 Bedroom Condo - Garden view,13409237,Brian,Belize,Belize Islands,17.98069,-87.92248,Entire home/apt,462,2,0,,,8,297,0,
35256021,RESORT Package - Group Getaway!,13409237,Brian,Belize,Belize Islands,17.9807,-87.92252,Entire home/apt,1792,2,1,2019-12-28,0.04,8,277,0,
35256022,Oceanfront 2 Bedroom - Wow!,13409237,Brian,Belize,Belize Islands,17.98072,-87.92253,Entire home/apt,685,2,3,2022-01-02,0.11,8,300,1,
35256026,1 Bedroom King Suite - Pool View 2,13409237,Brian,Belize,Belize Islands,17.98072,-87.9225,Entire home/apt,435,2,1,2022-01-01,0.34,8,295,1,
35256029,Oceanfront Honeymoon Suite 2,13409237,Brian,Belize,Belize Islands,17.98072,-87.9225,Entire home/apt,448,2,3,2022-01-03,0.11,8,291,1,
35256031,Junior Suite Condo - Ocean & Pool Views,13409237,Brian,Belize,Belize Islands,17.98071,-87.92249,Entire home/apt,462,2,0,,,8,300,0,
35256035,1 Bedroom King Suite - Pool View 1,13409237,Brian,Belize,Belize Islands,17.98073,-87.92249,Entire home/apt,435,2,1,2021-12-28,0.33,8,294,1,
35279749,"Good ambience well secured place 
Thank you 
Raj",243205907,Raj,Cayo,Cayo,17.24188,-88.76908,Private room,131,1,0,,,1,179,0,
35378858,Seaside Chateau Colonial Suite,152891603,Amanda,Belize,Belize Mainland,17.53725,-88.23754,Hotel room,200,1,0,,,28,364,0,
35380352,Seaside Chateau The Marie Antoinette,152891603,Amanda,Belize,Belize Mainland,17.53725,-88.23754,Hotel room,213,1,4,2020-02-28,0.13,28,357,0,
35381125,Private Luxury Room w/ Garden Views & Pool Access,266348879,Christie,Cayo,Cayo,17.14032,-89.0882,Hotel room,374,2,0,,,2,349,0,
35384947,Butterfly EcoPark,266381452,Lisa,Toledo,Toledo Mainland,16.2716,-88.94601,Private room,50,1,12,2020-02-29,0.35,1,0,0,
35407710,Pelicans Crossing Seaside Escape luxury villa,266499602,Dean & Deena,Stann Creek,Stann Creek Mainland,16.82043,-88.264,Entire home/apt,1153,4,0,,,3,353,0,
35412415,Jan’s Hotel Deluxe Suite Gold Standard,266517702,Sheena,Belize,Belize Islands,17.74783,-88.02405,Hotel room,504,2,0,,,3,358,0,
35417318,Jan's Hotel Queen Gold Standard,266517702,Sheena,Belize,Belize Islands,17.74775,-88.02407,Hotel room,252,2,6,2021-08-07,0.21,3,320,1,
35422544,"Penthouse Velento #5 private dock/beach, large pool, free paddleboards, #5",13100806,Velento Rentals-Tim,Belize,Belize Islands,17.73934,-88.02519,Entire home/apt,782,1,11,2022-03-24,0.43,13,297,9,
35422548,"Penthouse Velento #7 with private dock/beach, pool, free paddleboards",13100806,Velento Rentals-Tim,Belize,Belize Islands,17.73915,-88.0267,Entire home/apt,661,1,5,2022-03-09,0.20,13,345,4,
35422552,"Velento #6 Ocean View with private dock/beach, large pool, free paddleboards",13100806,Velento Rentals-Tim,Belize,Belize Islands,17.73856,-88.0265,Entire home/apt,661,1,3,2022-02-14,1.36,13,337,3,
35422556,"Velento Ocean View #8 with private dock/beach, pool, free paddleboards",13100806,Velento Rentals-Tim,Belize,Belize Islands,17.73739,-88.02633,Entire home/apt,468,1,3,2022-03-19,2.65,13,337,3,
35481375,Gold Standard Private 4 person room,24272181,Brittney,Belize,Belize Islands,17.92315,-87.96005,Hotel room,121,2,12,2022-02-11,0.39,2,269,3,
35482208,GS Private Dorm on Ambergris Caye 3-6p,206258969,Hailey,Belize,Belize Islands,17.92424,-87.95949,Hotel room,266,1,4,2021-06-10,0.12,11,358,1,
35483433,Pelicans Crossing Seaside Escape-main floor only,266499602,Dean & Deena,Stann Creek,Stann Creek Mainland,16.82175,-88.26613,Private room,792,4,1,2019-11-22,0.03,3,358,0,
35484765,Pelicans Crossing Seaside Escape-Suite/kitchenette,266499602,Dean & Deena,Stann Creek,Stann Creek Mainland,16.82204,-88.26448,Private room,321,4,0,,,3,364,0,
35522077,Relaxing Spot,266139146,Franklin,Toledo,Toledo Mainland,16.09972,-88.80656,Entire home/apt,63,1,1,2020-11-24,0.06,1,180,0,
35647297,JC Fashion and Homes,258223734,Carol,Belize,Belize Mainland,17.49908,-88.19869,Private room,101,1,0,,,1,0,0,
35675329,Belize Sea Reef Inn: ROOM #4,268368288,Jaime,Belize,Belize Islands,17.74713,-88.02394,Private room,101,2,15,2021-12-27,0.44,3,364,1,
35808789,"Los Zirecote's 2 Bedrooms Air-Con, Net & Cable TV.",23043714,Luis,Cayo,Cayo,17.15508,-89.07695,Entire home/apt,101,2,2,2019-10-03,0.06,3,6,0,
35833463,Modern room with a pool view and rooftop lounge,176969089,Nitesh,Belize,Belize Islands,17.74772,-88.02502,Private room,361,2,0,,,4,365,0,
35833711,Belize Sea Reef Inn: ROOM # 3,268368288,Jaime,Belize,Belize Islands,17.7471,-88.02396,Private room,111,2,6,2022-03-12,0.22,3,365,1,
35871031,SUNDIAL'S SUNRISE HOME,267471480,Marvin,Belize,Belize Mainland,17.50877,-88.20342,Entire home/apt,201,1,22,2022-03-19,0.72,1,182,12,
35874053,Hopkins Beach Condos- Beautiful Home+Private Beach,85985353,Vicki,Stann Creek,Stann Creek Mainland,16.85313,-88.28145,Entire home/apt,504,2,5,2022-02-27,0.15,2,37,3,
35901496,Belize Sea Reef Inn: Room #5,268368288,Jaime,Belize,Belize Islands,17.74599,-88.02434,Private room,71,2,13,2022-02-22,0.47,3,359,1,
35914951,Comodidades Delta,155650395,Marvin,Belize,Belize Mainland,17.48867,-88.1932,Entire home/apt,292,1,10,2021-06-07,0.32,3,86,2,
35927471,"Los Zirecote's 1 bedroom w/Air-Con, Net, Cable Tv.",23043714,Luis,Cayo,Cayo,17.15531,-89.07681,Entire home/apt,81,1,6,2021-12-12,0.18,3,353,3,
35934705,"LaCasaGrande 2 Bedroom AirCon, Free Net, Cable TV.",23043714,Luis,Cayo,Cayo,17.15742,-89.07729,Entire home/apt,202,1,5,2020-09-04,0.15,3,239,0,
35942375,Modern room with a rooftop lounge and pool view,176969089,Nitesh,Belize,Belize Islands,17.76217,-88.02869,Private room,361,2,0,,,4,365,0,
35943617,Modern room with a pool view and rooftop lounge,176969089,Nitesh,Belize,Belize Islands,17.7602,-88.02892,Private room,361,2,0,,,4,365,0,
35945060,Modern room with a pool view and rooftop lounge,176969089,Nitesh,Belize,Belize Islands,17.76043,-88.02714,Private room,361,2,0,,,4,365,0,
35963519,Cozy and Quiet 1BR in Belize,149872304,Karryn,Belize,Belize Mainland,17.51125,-88.22469,Entire home/apt,181,1,1,2020-03-15,0.04,9,146,0,
36038100,LONG TERM RENTAL,218085293,Debra,Belize,Belize Islands,17.91972,-87.96059,Entire home/apt,151,180,1,2020-02-28,0.04,1,358,0,
36065315,Ocean View Penthouse Suite #7 - The Palapa House,58699516,Ron,Belize,Belize Islands,17.92489,-87.95864,Private room,361,1,2,2022-02-06,0.16,8,296,1,
36065363,Ocean View Queen Suite #3 - The Palapa House,58699516,Ron,Belize,Belize Islands,17.92308,-87.95859,Private room,310,1,0,,,8,299,0,
36065414,Ocean View King Suite #1 - Palapa House,58699516,Ron,Belize,Belize Islands,17.92477,-87.95908,Private room,339,1,1,2022-03-16,1,8,306,1,
36065461,Ocean View Hotel Room Suite #6 - The Palapa House,58699516,Ron,Belize,Belize Islands,17.92358,-87.95826,Private room,270,1,1,2022-02-23,0.88,8,272,1,
36114341,JOLI-ME Villa,271659590,Grant,Stann Creek,Stann Creek Mainland,16.8382,-88.26947,Entire home/apt,222,7,0,,,1,351,0,
36117540,Garden Condo with pool access,108742749,Nadia,Corozal,Corozal,18.38883,-88.39205,Entire home/apt,179,2,3,2020-02-11,0.10,3,0,0,
36174930,Romantic cabana w/ strong WiFi & shared pool/grill/enclosed yard-close to beach,76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.85192,-88.28204,Entire home/apt,119,1,15,2022-01-23,0.49,244,362,7,
36175913,"Cabana with WiFi and a shared pool, patio area, and grill - walk to the beach!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.85178,-88.28182,Entire home/apt,119,1,25,2022-03-06,0.77,244,365,12,
36176085,"Cabana with a porch, hammock, WiFi, and view of the shared pool & grilling area!",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.85163,-88.28031,Entire home/apt,121,1,2,2020-02-16,0.08,244,359,0,
36176679,"Charming cabana with a porch, hammock, strong WiFi, and a shared pool & grill",76414486,Vacasa Belize,Stann Creek,Stann Creek Mainland,16.85282,-88.28053,Entire home/apt,121,1,9,2022-03-13,0.32,244,365,7,
36233856,Junior Apartment/1 Bedroom/Pool Access/Resort View,22825438,Bart,Cayo,Cayo,17.150908,-89.058418,Entire home/apt,151,2,0,,,9,331,0,
36242289,4 Bedroom Private Villa,272559975,Brahma Blue,Belize,Belize Islands,17.9283,-87.97877,Entire home/apt,1371,3,0,,,8,239,0,
36312016,6 Bedroom Private Villa,272559975,Brahma Blue,Belize,Belize Mainland,17.18938,-88.49826,Entire home/apt,1714,4,2,2021-12-03,0.18,8,264,2,
36320477,Back to Nature in Luxurious Off-the-Grid House,47271234,Kacie,Cayo,Cayo,17.18611,-89.06048,Entire home/apt,202,3,0,,,1,0,0,
36385419,"Room close to everything. Wifi,A.c, TV,microwave",259510573,Casa,Cayo,Cayo,17.1584,-89.08111,Entire home/apt,98,2,0,,,3,90,0,
36450235,Bungalow on the Beach,97306259,Chris,Stann Creek,Stann Creek Mainland,16.68911,-88.31127,Entire home/apt,200,1,5,2022-01-02,0.20,1,169,4,
36451250,Bakkatown Belize Guest House King Studio #1,269081577,Daryl,Belize,Belize Islands,17.91876,-87.96562,Entire home/apt,87,1,15,2022-02-26,0.46,17,273,3,
36508466,"Cute Home, Walk to Everything, Beach Walk Out, Diver/Angler Paradise.",65390255,Sunrise Property Management,Belize,Belize Islands,17.92871,-87.95815,Entire home/apt,478,4,18,2022-03-23,0.56,20,317,10,
36518482,Downtowner,4642236,Polo,Cayo,Cayo,17.15978,-89.06993,Private room,112,2,8,2021-12-27,0.25,5,364,2,
36559602,"Stunning Beachfront home!  Pool, 3rd floor palapa with amazing Caribbean views!",164339628,Lori,Belize,Belize Islands,17.88108,-87.99212,Entire home/apt,1702,5,18,2022-03-12,0.58,1,222,12,
36596579,River Getaway,275071158,Cayo,Cayo,Cayo,17.07538,-89.14037,Private room,99,1,0,,,2,179,0,
36607556,Mayan Life Cottages,165092428,Anil,Toledo,Toledo Mainland,16.1518,-88.88242,Entire home/apt,232,1,4,2022-02-13,0.12,3,172,2,
36628808,Lamanai Landings Hotel & Marina,209765736,Shannon,Orange Walk,Orange Walk,18.02939,-88.55825,Private room,159,1,1,2020-01-05,0.04,1,0,0,
36631025,The Nest @ Pineapple Hill,214690310,Steven,Cayo,Cayo,17.05583,-88.58347,Private room,141,2,43,2022-03-12,1.33,4,330,20,
36631283,Jungle Zen,275071158,Cayo,Cayo,Cayo,17.07333,-89.1421,Private room,99,1,0,,,2,179,0,
36632490,Jan's Hotel Suite Gold Standard,266517702,Sheena,Belize,Belize Islands,17.7471,-88.02442,Hotel room,383,1,0,,,3,331,0,
36633438,Bayleaf Cabana Belize,13587775,Aklia,Cayo,Cayo,16.9883,-89.04853,Entire home/apt,151,2,0,,,1,179,0,
36655628,The Treetop @ Pineapple Hill,214690310,Steven,Stann Creek,Stann Creek Mainland,17.04665,-88.54907,Private room,151,2,29,2022-03-14,1.00,4,158,18,
36668242,"Solid internet! King bed, private spa shower.",3726010,Diana,Belize,Belize Islands,17.91011,-87.9747,Entire home/apt,111,1,20,2022-03-06,0.62,7,335,12,
36670756,Bakkatown Belize Guest House Queen Studio #2,269081577,Daryl,Belize,Belize Islands,17.91875,-87.9656,Entire home/apt,82,1,21,2022-03-06,0.74,17,331,13,
36698460,Tiny Home Cabana Near The Sea - Ixora,275833622,Wendy,Stann Creek,Stann Creek Mainland,16.8483,-88.27933,Entire home/apt,116,2,21,2022-03-15,0.67,4,306,6,
36722692,"Dream Cabanas 8, Caye Caulker",148807437,Claudia & Milly,Belize,Belize Islands,17.74031,-88.0257,Hotel room,145,1,8,2021-12-18,0.26,7,133,2,
